# Renewables.ninja Wind power (Point API) - 64.261, 26.188 - Version: 1.1 - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.068,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/Helsinki, electricity in kW,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/Helsinki"""," ""electricity"": ""kW""}"," ""params"": {""local_time"": ""true"""," ""header"": ""true"""," ""lat"": ""64.26078"""," ""lon"": ""26.18841"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""height"": ""80"""," ""turbine"": ""Vestas V90 2000"""," ""raw"": ""false""}}"
time,local_time,electricity_onshore,electricity_offshore,,,,,,,,,,
10/27/2019 6:00,10/27/2019 8:00,0.128,0.1991,,,,,,,,,,
10/27/2019 7:00,10/27/2019 9:00,0.13,0.1905,,,,,,,,,,
10/27/2019 8:00,10/27/2019 10:00,0.16,0.1778,,,,,,,,,,
10/27/2019 9:00,10/27/2019 11:00,0.168,0.1488,,,,,,,,,,
10/27/2019 10:00,10/27/2019 12:00,0.186,0.1245,,,,,,,,,,
10/27/2019 11:00,10/27/2019 13:00,0.21,0.1558,,,,,,,,,,
10/27/2019 12:00,10/27/2019 14:00,0.201,0.2285,,,,,,,,,,
10/27/2019 13:00,10/27/2019 15:00,0.17,0.2996,,,,,,,,,,
10/27/2019 14:00,10/27/2019 16:00,0.207,0.3506,,,,,,,,,,
10/27/2019 15:00,10/27/2019 17:00,0.221,0.3452,,,,,,,,,,
10/27/2019 16:00,10/27/2019 18:00,0.227,0.2944,,,,,,,,,,
10/27/2019 17:00,10/27/2019 19:00,0.195,0.2292,,,,,,,,,,
10/27/2019 18:00,10/27/2019 20:00,0.182,0.1546,,,,,,,,,,
10/27/2019 19:00,10/27/2019 21:00,0.163,0.0968,,,,,,,,,,
10/27/2019 20:00,10/27/2019 22:00,0.152,0.0541,,,,,,,,,,
10/27/2019 21:00,10/27/2019 23:00,0.134,0.0312,,,,,,,,,,
10/27/2019 22:00,10/28/2019 0:00,0.112,0.0173,,,,,,,,,,
10/27/2019 23:00,10/28/2019 1:00,0.087,0.0133,,,,,,,,,,
10/28/2019 0:00,10/28/2019 2:00,0.083,0.0092,,,,,,,,,,
10/28/2019 1:00,10/28/2019 3:00,0.073,0.01,,,,,,,,,,
10/28/2019 2:00,10/28/2019 4:00,0.054,0.027,,,,,,,,,,
10/28/2019 3:00,10/28/2019 5:00,0.035,0.046,,,,,,,,,,
10/28/2019 4:00,10/28/2019 6:00,0.025,0.0548,,,,,,,,,,
10/28/2019 5:00,10/28/2019 7:00,0.022,0.0721,,,,,,,,,,
10/28/2019 6:00,10/28/2019 8:00,0.018,0.08,,,,,,,,,,
10/28/2019 7:00,10/28/2019 9:00,0.016,0.0797,,,,,,,,,,
10/28/2019 8:00,10/28/2019 10:00,0.019,0.0798,,,,,,,,,,
10/28/2019 9:00,10/28/2019 11:00,0.027,0.0856,,,,,,,,,,
10/28/2019 10:00,10/28/2019 12:00,0.038,0.0866,,,,,,,,,,
10/28/2019 11:00,10/28/2019 13:00,0.049,0.0971,,,,,,,,,,
10/28/2019 12:00,10/28/2019 14:00,0.058,0.1115,,,,,,,,,,
10/28/2019 13:00,10/28/2019 15:00,0.056,0.1381,,,,,,,,,,
10/28/2019 14:00,10/28/2019 16:00,0.089,0.218,,,,,,,,,,
10/28/2019 15:00,10/28/2019 17:00,0.108,0.2792,,,,,,,,,,
10/28/2019 16:00,10/28/2019 18:00,0.105,0.2722,,,,,,,,,,
10/28/2019 17:00,10/28/2019 19:00,0.108,0.2677,,,,,,,,,,
10/28/2019 18:00,10/28/2019 20:00,0.106,0.2564,,,,,,,,,,
10/28/2019 19:00,10/28/2019 21:00,0.115,0.2719,,,,,,,,,,
10/28/2019 20:00,10/28/2019 22:00,0.115,0.2771,,,,,,,,,,
10/28/2019 21:00,10/28/2019 23:00,0.112,0.3172,,,,,,,,,,
10/28/2019 22:00,10/29/2019 0:00,0.116,0.3045,,,,,,,,,,
10/28/2019 23:00,10/29/2019 1:00,0.147,0.2818,,,,,,,,,,
10/29/2019 0:00,10/29/2019 2:00,0.181,0.2928,,,,,,,,,,
10/29/2019 1:00,10/29/2019 3:00,0.191,0.3189,,,,,,,,,,
10/29/2019 2:00,10/29/2019 4:00,0.188,0.3621,,,,,,,,,,
10/29/2019 3:00,10/29/2019 5:00,0.21,0.4163,,,,,,,,,,
10/29/2019 4:00,10/29/2019 6:00,0.217,0.4225,,,,,,,,,,
10/29/2019 5:00,10/29/2019 7:00,0.223,0.435,,,,,,,,,,
10/29/2019 6:00,10/29/2019 8:00,0.206,0.385,,,,,,,,,,
10/29/2019 7:00,10/29/2019 9:00,0.223,0.3046,,,,,,,,,,
10/29/2019 8:00,10/29/2019 10:00,0.213,0.2753,,,,,,,,,,
10/29/2019 9:00,10/29/2019 11:00,0.221,0.2724,,,,,,,,,,
10/29/2019 10:00,10/29/2019 12:00,0.233,0.3157,,,,,,,,,,
10/29/2019 11:00,10/29/2019 13:00,0.241,0.3587,,,,,,,,,,
10/29/2019 12:00,10/29/2019 14:00,0.246,0.4095,,,,,,,,,,
10/29/2019 13:00,10/29/2019 15:00,0.227,0.4407,,,,,,,,,,
10/29/2019 14:00,10/29/2019 16:00,0.231,0.4699,,,,,,,,,,
10/29/2019 15:00,10/29/2019 17:00,0.227,0.4595,,,,,,,,,,
10/29/2019 16:00,10/29/2019 18:00,0.196,0.4452,,,,,,,,,,
10/29/2019 17:00,10/29/2019 19:00,0.173,0.3875,,,,,,,,,,
10/29/2019 18:00,10/29/2019 20:00,0.154,0.349,,,,,,,,,,
10/29/2019 19:00,10/29/2019 21:00,0.14,0.305,,,,,,,,,,
10/29/2019 20:00,10/29/2019 22:00,0.132,0.265,,,,,,,,,,
10/29/2019 21:00,10/29/2019 23:00,0.135,0.2509,,,,,,,,,,
10/29/2019 22:00,10/30/2019 0:00,0.13,0.2162,,,,,,,,,,
10/29/2019 23:00,10/30/2019 1:00,0.107,0.1883,,,,,,,,,,
10/30/2019 0:00,10/30/2019 2:00,0.077,0.1653,,,,,,,,,,
10/30/2019 1:00,10/30/2019 3:00,0.054,0.1385,,,,,,,,,,
10/30/2019 2:00,10/30/2019 4:00,0.041,0.1198,,,,,,,,,,
10/30/2019 3:00,10/30/2019 5:00,0.041,0.1015,,,,,,,,,,
10/30/2019 4:00,10/30/2019 6:00,0.05,0.0805,,,,,,,,,,
10/30/2019 5:00,10/30/2019 7:00,0.054,0.0578,,,,,,,,,,
10/30/2019 6:00,10/30/2019 8:00,0.057,0.0429,,,,,,,,,,
10/30/2019 7:00,10/30/2019 9:00,0.051,0.0386,,,,,,,,,,
10/30/2019 8:00,10/30/2019 10:00,0.047,0.0446,,,,,,,,,,
10/30/2019 9:00,10/30/2019 11:00,0.05,0.0625,,,,,,,,,,
10/30/2019 10:00,10/30/2019 12:00,0.059,0.0812,,,,,,,,,,
10/30/2019 11:00,10/30/2019 13:00,0.069,0.1019,,,,,,,,,,
10/30/2019 12:00,10/30/2019 14:00,0.077,0.1504,,,,,,,,,,
10/30/2019 13:00,10/30/2019 15:00,0.138,0.293,,,,,,,,,,
10/30/2019 14:00,10/30/2019 16:00,0.242,0.4318,,,,,,,,,,
10/30/2019 15:00,10/30/2019 17:00,0.236,0.4646,,,,,,,,,,
10/30/2019 16:00,10/30/2019 18:00,0.207,0.4812,,,,,,,,,,
10/30/2019 17:00,10/30/2019 19:00,0.227,0.4992,,,,,,,,,,
10/30/2019 18:00,10/30/2019 20:00,0.281,0.5355,,,,,,,,,,
10/30/2019 19:00,10/30/2019 21:00,0.306,0.496,,,,,,,,,,
10/30/2019 20:00,10/30/2019 22:00,0.345,0.4619,,,,,,,,,,
10/30/2019 21:00,10/30/2019 23:00,0.37,0.4162,,,,,,,,,,
10/30/2019 22:00,10/31/2019 0:00,0.411,0.4033,,,,,,,,,,
10/30/2019 23:00,10/31/2019 1:00,0.373,0.382,,,,,,,,,,
10/31/2019 0:00,10/31/2019 2:00,0.34,0.3754,,,,,,,,,,
10/31/2019 1:00,10/31/2019 3:00,0.292,0.3561,,,,,,,,,,
10/31/2019 2:00,10/31/2019 4:00,0.236,0.3415,,,,,,,,,,
10/31/2019 3:00,10/31/2019 5:00,0.184,0.34,,,,,,,,,,
10/31/2019 4:00,10/31/2019 6:00,0.195,0.3569,,,,,,,,,,
10/31/2019 5:00,10/31/2019 7:00,0.201,0.3967,,,,,,,,,,
10/31/2019 6:00,10/31/2019 8:00,0.225,0.4551,,,,,,,,,,
10/31/2019 7:00,10/31/2019 9:00,0.205,0.4952,,,,,,,,,,
10/31/2019 8:00,10/31/2019 10:00,0.219,0.5058,,,,,,,,,,
10/31/2019 9:00,10/31/2019 11:00,0.237,0.5063,,,,,,,,,,
10/31/2019 10:00,10/31/2019 12:00,0.325,0.505,,,,,,,,,,
10/31/2019 11:00,10/31/2019 13:00,0.326,0.512,,,,,,,,,,
10/31/2019 12:00,10/31/2019 14:00,0.407,0.5337,,,,,,,,,,
10/31/2019 13:00,10/31/2019 15:00,0.404,0.5469,,,,,,,,,,
10/31/2019 14:00,10/31/2019 16:00,0.403,0.5515,,,,,,,,,,
10/31/2019 15:00,10/31/2019 17:00,0.394,0.5314,,,,,,,,,,
10/31/2019 16:00,10/31/2019 18:00,0.364,0.4977,,,,,,,,,,
10/31/2019 17:00,10/31/2019 19:00,0.332,0.486,,,,,,,,,,
10/31/2019 18:00,10/31/2019 20:00,0.333,0.4776,,,,,,,,,,
10/31/2019 19:00,10/31/2019 21:00,0.325,0.4631,,,,,,,,,,
10/31/2019 20:00,10/31/2019 22:00,0.315,0.4409,,,,,,,,,,
10/31/2019 21:00,10/31/2019 23:00,0.282,0.4178,,,,,,,,,,
10/31/2019 22:00,11/1/2019 0:00,0.249,0.3953,,,,,,,,,,
10/31/2019 23:00,11/1/2019 1:00,0.223,0.3705,,,,,,,,,,
11/1/2019 0:00,11/1/2019 2:00,0.213,0.3496,,,,,,,,,,
11/1/2019 1:00,11/1/2019 3:00,0.189,0.3431,,,,,,,,,,
11/1/2019 2:00,11/1/2019 4:00,0.194,0.3192,,,,,,,,,,
11/1/2019 3:00,11/1/2019 5:00,0.151,0.3027,,,,,,,,,,
11/1/2019 4:00,11/1/2019 6:00,0.111,0.2921,,,,,,,,,,
11/1/2019 5:00,11/1/2019 7:00,0.079,0.2719,,,,,,,,,,
11/1/2019 6:00,11/1/2019 8:00,0.053,0.2325,,,,,,,,,,
11/1/2019 7:00,11/1/2019 9:00,0.037,0.1845,,,,,,,,,,
11/1/2019 8:00,11/1/2019 10:00,0.025,0.1312,,,,,,,,,,
11/1/2019 9:00,11/1/2019 11:00,0.018,0.0753,,,,,,,,,,
11/1/2019 10:00,11/1/2019 12:00,0.015,0.0529,,,,,,,,,,
11/1/2019 11:00,11/1/2019 13:00,0.015,0.0436,,,,,,,,,,
11/1/2019 12:00,11/1/2019 14:00,0.015,0.0323,,,,,,,,,,
11/1/2019 13:00,11/1/2019 15:00,0.013,0.0231,,,,,,,,,,
11/1/2019 14:00,11/1/2019 16:00,0.016,0.0209,,,,,,,,,,
11/1/2019 15:00,11/1/2019 17:00,0.032,0.0404,,,,,,,,,,
11/1/2019 16:00,11/1/2019 18:00,0.061,0.0966,,,,,,,,,,
11/1/2019 17:00,11/1/2019 19:00,0.094,0.1979,,,,,,,,,,
11/1/2019 18:00,11/1/2019 20:00,0.112,0.3014,,,,,,,,,,
11/1/2019 19:00,11/1/2019 21:00,0.118,0.3508,,,,,,,,,,
11/1/2019 20:00,11/1/2019 22:00,0.125,0.3537,,,,,,,,,,
11/1/2019 21:00,11/1/2019 23:00,0.139,0.3591,,,,,,,,,,
11/1/2019 22:00,11/2/2019 0:00,0.161,0.3936,,,,,,,,,,
11/1/2019 23:00,11/2/2019 1:00,0.18,0.3985,,,,,,,,,,
11/2/2019 0:00,11/2/2019 2:00,0.189,0.4194,,,,,,,,,,
11/2/2019 1:00,11/2/2019 3:00,0.204,0.4593,,,,,,,,,,
11/2/2019 2:00,11/2/2019 4:00,0.201,0.4576,,,,,,,,,,
11/2/2019 3:00,11/2/2019 5:00,0.193,0.4289,,,,,,,,,,
11/2/2019 4:00,11/2/2019 6:00,0.205,0.3745,,,,,,,,,,
11/2/2019 5:00,11/2/2019 7:00,0.235,0.3943,,,,,,,,,,
11/2/2019 6:00,11/2/2019 8:00,0.264,0.416,,,,,,,,,,
11/2/2019 7:00,11/2/2019 9:00,0.291,0.4295,,,,,,,,,,
11/2/2019 8:00,11/2/2019 10:00,0.309,0.4114,,,,,,,,,,
11/2/2019 9:00,11/2/2019 11:00,0.334,0.3829,,,,,,,,,,
11/2/2019 10:00,11/2/2019 12:00,0.352,0.3822,,,,,,,,,,
11/2/2019 11:00,11/2/2019 13:00,0.358,0.374,,,,,,,,,,
11/2/2019 12:00,11/2/2019 14:00,0.343,0.3428,,,,,,,,,,
11/2/2019 13:00,11/2/2019 15:00,0.32,0.308,,,,,,,,,,
11/2/2019 14:00,11/2/2019 16:00,0.296,0.288,,,,,,,,,,
11/2/2019 15:00,11/2/2019 17:00,0.305,0.2674,,,,,,,,,,
11/2/2019 16:00,11/2/2019 18:00,0.352,0.2332,,,,,,,,,,
11/2/2019 17:00,11/2/2019 19:00,0.315,0.1839,,,,,,,,,,
11/2/2019 18:00,11/2/2019 20:00,0.321,0.1314,,,,,,,,,,
11/2/2019 19:00,11/2/2019 21:00,0.3,0.0863,,,,,,,,,,
11/2/2019 20:00,11/2/2019 22:00,0.267,0.0278,,,,,,,,,,
11/2/2019 21:00,11/2/2019 23:00,0.204,0.0069,,,,,,,,,,
11/2/2019 22:00,11/3/2019 0:00,0.164,0.0135,,,,,,,,,,
11/2/2019 23:00,11/3/2019 1:00,0.155,0.0469,,,,,,,,,,
11/3/2019 0:00,11/3/2019 2:00,0.137,0.1057,,,,,,,,,,
11/3/2019 1:00,11/3/2019 3:00,0.137,0.1858,,,,,,,,,,
11/3/2019 2:00,11/3/2019 4:00,0.181,0.2552,,,,,,,,,,
11/3/2019 3:00,11/3/2019 5:00,0.191,0.3006,,,,,,,,,,
11/3/2019 4:00,11/3/2019 6:00,0.172,0.3141,,,,,,,,,,
11/3/2019 5:00,11/3/2019 7:00,0.178,0.2987,,,,,,,,,,
11/3/2019 6:00,11/3/2019 8:00,0.213,0.3037,,,,,,,,,,
11/3/2019 7:00,11/3/2019 9:00,0.245,0.2833,,,,,,,,,,
11/3/2019 8:00,11/3/2019 10:00,0.18,0.2598,,,,,,,,,,
11/3/2019 9:00,11/3/2019 11:00,0.206,0.2248,,,,,,,,,,
11/3/2019 10:00,11/3/2019 12:00,0.241,0.2083,,,,,,,,,,
11/3/2019 11:00,11/3/2019 13:00,0.295,0.189,,,,,,,,,,
11/3/2019 12:00,11/3/2019 14:00,0.311,0.1786,,,,,,,,,,
11/3/2019 13:00,11/3/2019 15:00,0.334,0.1826,,,,,,,,,,
11/3/2019 14:00,11/3/2019 16:00,0.352,0.2089,,,,,,,,,,
11/3/2019 15:00,11/3/2019 17:00,0.323,0.2162,,,,,,,,,,
11/3/2019 16:00,11/3/2019 18:00,0.313,0.2063,,,,,,,,,,
11/3/2019 17:00,11/3/2019 19:00,0.281,0.1929,,,,,,,,,,
11/3/2019 18:00,11/3/2019 20:00,0.253,0.1815,,,,,,,,,,
11/3/2019 19:00,11/3/2019 21:00,0.204,0.1667,,,,,,,,,,
11/3/2019 20:00,11/3/2019 22:00,0.16,0.156,,,,,,,,,,
11/3/2019 21:00,11/3/2019 23:00,0.14,0.1802,,,,,,,,,,
11/3/2019 22:00,11/4/2019 0:00,0.124,0.1941,,,,,,,,,,
11/3/2019 23:00,11/4/2019 1:00,0.096,0.2061,,,,,,,,,,
11/4/2019 0:00,11/4/2019 2:00,0.077,0.194,,,,,,,,,,
11/4/2019 1:00,11/4/2019 3:00,0.067,0.1599,,,,,,,,,,
11/4/2019 2:00,11/4/2019 4:00,0.05,0.1361,,,,,,,,,,
11/4/2019 3:00,11/4/2019 5:00,0.035,0.1361,,,,,,,,,,
11/4/2019 4:00,11/4/2019 6:00,0.024,0.136,,,,,,,,,,
11/4/2019 5:00,11/4/2019 7:00,0.021,0.1427,,,,,,,,,,
11/4/2019 6:00,11/4/2019 8:00,0.011,0.161,,,,,,,,,,
11/4/2019 7:00,11/4/2019 9:00,0.004,0.1402,,,,,,,,,,
11/4/2019 8:00,11/4/2019 10:00,0.001,0.1336,,,,,,,,,,
11/4/2019 9:00,11/4/2019 11:00,0.001,0.1421,,,,,,,,,,
11/4/2019 10:00,11/4/2019 12:00,0.002,0.1598,,,,,,,,,,
11/4/2019 11:00,11/4/2019 13:00,0.003,0.1701,,,,,,,,,,
11/4/2019 12:00,11/4/2019 14:00,0.005,0.1746,,,,,,,,,,
11/4/2019 13:00,11/4/2019 15:00,0.012,0.2086,,,,,,,,,,
11/4/2019 14:00,11/4/2019 16:00,0.037,0.2848,,,,,,,,,,
11/4/2019 15:00,11/4/2019 17:00,0.091,0.3253,,,,,,,,,,
11/4/2019 16:00,11/4/2019 18:00,0.132,0.3462,,,,,,,,,,
11/4/2019 17:00,11/4/2019 19:00,0.121,0.3798,,,,,,,,,,
11/4/2019 18:00,11/4/2019 20:00,0.115,0.3674,,,,,,,,,,
11/4/2019 19:00,11/4/2019 21:00,0.115,0.3603,,,,,,,,,,
11/4/2019 20:00,11/4/2019 22:00,0.113,0.326,,,,,,,,,,
11/4/2019 21:00,11/4/2019 23:00,0.095,0.3035,,,,,,,,,,
11/4/2019 22:00,11/5/2019 0:00,0.075,0.2846,,,,,,,,,,
11/4/2019 23:00,11/5/2019 1:00,0.066,0.2605,,,,,,,,,,
11/5/2019 0:00,11/5/2019 2:00,0.071,0.2512,,,,,,,,,,
11/5/2019 1:00,11/5/2019 3:00,0.085,0.2471,,,,,,,,,,
11/5/2019 2:00,11/5/2019 4:00,0.091,0.2395,,,,,,,,,,
11/5/2019 3:00,11/5/2019 5:00,0.085,0.2478,,,,,,,,,,
11/5/2019 4:00,11/5/2019 6:00,0.078,0.2483,,,,,,,,,,
11/5/2019 5:00,11/5/2019 7:00,0.074,0.2505,,,,,,,,,,
11/5/2019 6:00,11/5/2019 8:00,0.067,0.2589,,,,,,,,,,
11/5/2019 7:00,11/5/2019 9:00,0.047,0.2645,,,,,,,,,,
11/5/2019 8:00,11/5/2019 10:00,0.028,0.2619,,,,,,,,,,
11/5/2019 9:00,11/5/2019 11:00,0.011,0.2597,,,,,,,,,,
11/5/2019 10:00,11/5/2019 12:00,0.005,0.2525,,,,,,,,,,
11/5/2019 11:00,11/5/2019 13:00,0.004,0.2558,,,,,,,,,,
11/5/2019 12:00,11/5/2019 14:00,0.004,0.2631,,,,,,,,,,
11/5/2019 13:00,11/5/2019 15:00,0.006,0.2755,,,,,,,,,,
11/5/2019 14:00,11/5/2019 16:00,0.009,0.2908,,,,,,,,,,
11/5/2019 15:00,11/5/2019 17:00,0.009,0.2865,,,,,,,,,,
11/5/2019 16:00,11/5/2019 18:00,0.011,0.2713,,,,,,,,,,
11/5/2019 17:00,11/5/2019 19:00,0.018,0.2648,,,,,,,,,,
11/5/2019 18:00,11/5/2019 20:00,0.033,0.2544,,,,,,,,,,
11/5/2019 19:00,11/5/2019 21:00,0.05,0.2533,,,,,,,,,,
11/5/2019 20:00,11/5/2019 22:00,0.067,0.2507,,,,,,,,,,
11/5/2019 21:00,11/5/2019 23:00,0.083,0.2482,,,,,,,,,,
11/5/2019 22:00,11/6/2019 0:00,0.095,0.2565,,,,,,,,,,
11/5/2019 23:00,11/6/2019 1:00,0.104,0.2605,,,,,,,,,,
11/6/2019 0:00,11/6/2019 2:00,0.096,0.2603,,,,,,,,,,
11/6/2019 1:00,11/6/2019 3:00,0.079,0.2595,,,,,,,,,,
11/6/2019 2:00,11/6/2019 4:00,0.07,0.2495,,,,,,,,,,
11/6/2019 3:00,11/6/2019 5:00,0.064,0.2364,,,,,,,,,,
11/6/2019 4:00,11/6/2019 6:00,0.058,0.215,,,,,,,,,,
11/6/2019 5:00,11/6/2019 7:00,0.048,0.1953,,,,,,,,,,
11/6/2019 6:00,11/6/2019 8:00,0.04,0.171,,,,,,,,,,
11/6/2019 7:00,11/6/2019 9:00,0.034,0.1516,,,,,,,,,,
11/6/2019 8:00,11/6/2019 10:00,0.028,0.1247,,,,,,,,,,
11/6/2019 9:00,11/6/2019 11:00,0.015,0.1194,,,,,,,,,,
11/6/2019 10:00,11/6/2019 12:00,0.011,0.1043,,,,,,,,,,
11/6/2019 11:00,11/6/2019 13:00,0.011,0.1096,,,,,,,,,,
11/6/2019 12:00,11/6/2019 14:00,0.017,0.1232,,,,,,,,,,
11/6/2019 13:00,11/6/2019 15:00,0.039,0.1524,,,,,,,,,,
11/6/2019 14:00,11/6/2019 16:00,0.073,0.2011,,,,,,,,,,
11/6/2019 15:00,11/6/2019 17:00,0.099,0.2297,,,,,,,,,,
11/6/2019 16:00,11/6/2019 18:00,0.108,0.2377,,,,,,,,,,
11/6/2019 17:00,11/6/2019 19:00,0.109,0.2326,,,,,,,,,,
11/6/2019 18:00,11/6/2019 20:00,0.097,0.2192,,,,,,,,,,
11/6/2019 19:00,11/6/2019 21:00,0.089,0.2036,,,,,,,,,,
11/6/2019 20:00,11/6/2019 22:00,0.086,0.187,,,,,,,,,,
11/6/2019 21:00,11/6/2019 23:00,0.086,0.1777,,,,,,,,,,
11/6/2019 22:00,11/7/2019 0:00,0.092,0.1742,,,,,,,,,,
11/6/2019 23:00,11/7/2019 1:00,0.096,0.1756,,,,,,,,,,
11/7/2019 0:00,11/7/2019 2:00,0.096,0.183,,,,,,,,,,
11/7/2019 1:00,11/7/2019 3:00,0.095,0.1943,,,,,,,,,,
11/7/2019 2:00,11/7/2019 4:00,0.1,0.2027,,,,,,,,,,
11/7/2019 3:00,11/7/2019 5:00,0.113,0.2048,,,,,,,,,,
11/7/2019 4:00,11/7/2019 6:00,0.133,0.2004,,,,,,,,,,
11/7/2019 5:00,11/7/2019 7:00,0.139,0.1961,,,,,,,,,,
11/7/2019 6:00,11/7/2019 8:00,0.147,0.1969,,,,,,,,,,
11/7/2019 7:00,11/7/2019 9:00,0.137,0.1895,,,,,,,,,,
11/7/2019 8:00,11/7/2019 10:00,0.114,0.176,,,,,,,,,,
11/7/2019 9:00,11/7/2019 11:00,0.103,0.159,,,,,,,,,,
11/7/2019 10:00,11/7/2019 12:00,0.086,0.1503,,,,,,,,,,
11/7/2019 11:00,11/7/2019 13:00,0.076,0.1397,,,,,,,,,,
11/7/2019 12:00,11/7/2019 14:00,0.078,0.1383,,,,,,,,,,
11/7/2019 13:00,11/7/2019 15:00,0.101,0.1471,,,,,,,,,,
11/7/2019 14:00,11/7/2019 16:00,0.13,0.177,,,,,,,,,,
11/7/2019 15:00,11/7/2019 17:00,0.13,0.2054,,,,,,,,,,
11/7/2019 16:00,11/7/2019 18:00,0.125,0.2071,,,,,,,,,,
11/7/2019 17:00,11/7/2019 19:00,0.119,0.1905,,,,,,,,,,
11/7/2019 18:00,11/7/2019 20:00,0.116,0.1689,,,,,,,,,,
11/7/2019 19:00,11/7/2019 21:00,0.108,0.151,,,,,,,,,,
11/7/2019 20:00,11/7/2019 22:00,0.09,0.1368,,,,,,,,,,
11/7/2019 21:00,11/7/2019 23:00,0.076,0.1323,,,,,,,,,,
11/7/2019 22:00,11/8/2019 0:00,0.061,0.128,,,,,,,,,,
11/7/2019 23:00,11/8/2019 1:00,0.049,0.1247,,,,,,,,,,
11/8/2019 0:00,11/8/2019 2:00,0.036,0.1255,,,,,,,,,,
11/8/2019 1:00,11/8/2019 3:00,0.026,0.1205,,,,,,,,,,
11/8/2019 2:00,11/8/2019 4:00,0.023,0.1184,,,,,,,,,,
11/8/2019 3:00,11/8/2019 5:00,0.027,0.0973,,,,,,,,,,
11/8/2019 4:00,11/8/2019 6:00,0.03,0.0853,,,,,,,,,,
11/8/2019 5:00,11/8/2019 7:00,0.034,0.0773,,,,,,,,,,
11/8/2019 6:00,11/8/2019 8:00,0.036,0.0701,,,,,,,,,,
11/8/2019 7:00,11/8/2019 9:00,0.038,0.0602,,,,,,,,,,
11/8/2019 8:00,11/8/2019 10:00,0.043,0.0423,,,,,,,,,,
11/8/2019 9:00,11/8/2019 11:00,0.037,0.0335,,,,,,,,,,
11/8/2019 10:00,11/8/2019 12:00,0.026,0.0322,,,,,,,,,,
11/8/2019 11:00,11/8/2019 13:00,0.02,0.033,,,,,,,,,,
11/8/2019 12:00,11/8/2019 14:00,0.017,0.0424,,,,,,,,,,
11/8/2019 13:00,11/8/2019 15:00,0.023,0.0733,,,,,,,,,,
11/8/2019 14:00,11/8/2019 16:00,0.038,0.1141,,,,,,,,,,
11/8/2019 15:00,11/8/2019 17:00,0.049,0.1396,,,,,,,,,,
11/8/2019 16:00,11/8/2019 18:00,0.052,0.1672,,,,,,,,,,
11/8/2019 17:00,11/8/2019 19:00,0.051,0.1944,,,,,,,,,,
11/8/2019 18:00,11/8/2019 20:00,0.049,0.2213,,,,,,,,,,
11/8/2019 19:00,11/8/2019 21:00,0.053,0.2603,,,,,,,,,,
11/8/2019 20:00,11/8/2019 22:00,0.063,0.2621,,,,,,,,,,
11/8/2019 21:00,11/8/2019 23:00,0.073,0.1849,,,,,,,,,,
11/8/2019 22:00,11/9/2019 0:00,0.093,0.1107,,,,,,,,,,
11/8/2019 23:00,11/9/2019 1:00,0.134,0.0706,,,,,,,,,,
11/9/2019 0:00,11/9/2019 2:00,0.173,0.0453,,,,,,,,,,
11/9/2019 1:00,11/9/2019 3:00,0.193,0.0297,,,,,,,,,,
11/9/2019 2:00,11/9/2019 4:00,0.18,0.0399,,,,,,,,,,
11/9/2019 3:00,11/9/2019 5:00,0.193,0.0455,,,,,,,,,,
11/9/2019 4:00,11/9/2019 6:00,0.187,0.0567,,,,,,,,,,
11/9/2019 5:00,11/9/2019 7:00,0.19,0.0672,,,,,,,,,,
11/9/2019 6:00,11/9/2019 8:00,0.229,0.0798,,,,,,,,,,
11/9/2019 7:00,11/9/2019 9:00,0.236,0.1215,,,,,,,,,,
11/9/2019 8:00,11/9/2019 10:00,0.207,0.1504,,,,,,,,,,
11/9/2019 9:00,11/9/2019 11:00,0.192,0.1754,,,,,,,,,,
11/9/2019 10:00,11/9/2019 12:00,0.141,0.2206,,,,,,,,,,
11/9/2019 11:00,11/9/2019 13:00,0.097,0.2551,,,,,,,,,,
11/9/2019 12:00,11/9/2019 14:00,0.103,0.3045,,,,,,,,,,
11/9/2019 13:00,11/9/2019 15:00,0.123,0.3297,,,,,,,,,,
11/9/2019 14:00,11/9/2019 16:00,0.133,0.3595,,,,,,,,,,
11/9/2019 15:00,11/9/2019 17:00,0.128,0.3334,,,,,,,,,,
11/9/2019 16:00,11/9/2019 18:00,0.132,0.3279,,,,,,,,,,
11/9/2019 17:00,11/9/2019 19:00,0.122,0.316,,,,,,,,,,
11/9/2019 18:00,11/9/2019 20:00,0.12,0.3386,,,,,,,,,,
11/9/2019 19:00,11/9/2019 21:00,0.116,0.3525,,,,,,,,,,
11/9/2019 20:00,11/9/2019 22:00,0.118,0.3634,,,,,,,,,,
11/9/2019 21:00,11/9/2019 23:00,0.12,0.3956,,,,,,,,,,
11/9/2019 22:00,11/10/2019 0:00,0.118,0.4089,,,,,,,,,,
11/9/2019 23:00,11/10/2019 1:00,0.112,0.4532,,,,,,,,,,
11/10/2019 0:00,11/10/2019 2:00,0.106,0.5006,,,,,,,,,,
11/10/2019 1:00,11/10/2019 3:00,0.11,0.5189,,,,,,,,,,
